Spanish Word,ira,anticipacion,disgusto,miedo,alegria,negativo,positivo,tristeza,sorpresa,confianza
distribucion,0,0,0,0,0,0,0,0,0,0
distribuidor,0,0,0,0,0,0,0,0,0,0
distribuir,0,0,0,0,0,0,0,0,0,0
distrito,0,0,0,0,0,0,0,0,0,0
disturbio,1,0,0,1,0,1,0,1,1,0
disuadir,0,0,0,0,0,0,0,0,0,0
disyuntivo,0,0,0,0,0,0,0,0,0,0
diurno,0,0,0,0,0,0,0,0,0,0
divagar,0,1,0,0,0,1,0,0,0,0
divan,0,0,0,0,0,0,0,0,0,1
divergencia,0,0,0,0,0,0,0,0,0,0
divergente,0,0,0,0,0,1,0,0,1,0
divergir,0,0,0,0,0,0,0,0,0,0
diversidad,0,0,0,0,0,0,0,0,0,0
diversificado,0,0,0,0,0,0,1,0,0,0
diversificar,0,0,0,0,0,0,0,0,0,0
diversion,0,0,0,0,1,0,1,0,0,0
diverso,0,0,0,0,0,1,1,0,0,0
diversos,0,0,0,0,0,0,0,0,0,0
divertida,0,1,0,0,1,0,1,0,0,0
divertidisimo,0,0,0,0,1,0,1,0,1,0
divertido,0,0,0,0,1,0,1,0,0,0
dividendo,0,0,0,0,0,0,0,0,0,0
dividido,0,0,0,0,0,0,0,0,0,0
dividir,0,0,0,0,0,0,0,0,0,0
divinidad,0,0,0,0,0,0,1,0,0,0
divino,0,0,0,0,0,0,0,0,0,0
divisa,0,0,0,0,0,0,0,0,0,0
divisible,0,0,0,0,0,0,0,0,0,0
division,0,0,0,0,0,0,0,0,0,0
divisor,0,0,0,0,0,0,0,0,0,0
divorcio,1,0,1,1,0,1,0,1,1,1
divulgacion,0,0,0,0,0,0,0,0,0,0
divulgar,0,0,0,0,0,0,0,0,0,0
doblada,0,0,0,0,0,0,0,0,0,0
dobladillo,0,0,0,0,0,0,0,0,0,0
doblado,0,0,0,0,0,0,0,0,0,0
doblando,0,0,0,0,0,0,0,0,0,0
doblar,0,0,0,0,0,0,0,0,0,0
doble,0,0,0,0,0,0,0,0,0,0
doblete,0,0,0,0,0,0,0,0,0,0
doce,0,0,0,0,0,0,0,0,0,0
doce de la noche,0,0,0,0,0,0,0,0,0,0
docena,0,0,0,0,0,0,0,0,0,0
docil,0,0,0,0,0,0,1,0,0,0
doctrina,0,0,0,0,0,0,0,0,0,1
doctrinal,0,0,0,0,0,0,0,0,0,0
documental,0,0,0,0,0,0,0,0,0,0
documento,0,0,0,0,0,0,0,0,0,0
dogma,0,0,0,0,0,0,0,0,0,1
dogmatico,1,0,0,0,0,1,0,0,0,0
doguillo,0,0,0,0,0,0,0,0,0,0
dolar,0,0,0,1,0,1,1,0,1,0
dolor,0,0,0,1,0,1,0,1,0,0
dolor de cabeza,0,0,0,0,0,1,0,0,0,0
dolor de muelas,0,0,0,1,0,1,0,0,0,0
dolores del parto,0,0,0,0,0,1,0,0,0,0
dolorido,0,0,0,1,0,1,0,1,0,0
dolorosamente,0,0,0,0,0,1,0,1,0,0
doloroso,1,0,1,1,0,1,0,1,0,0
domadura,0,0,0,0,0,0,0,0,0,0
domesticacion,0,0,0,0,0,0,0,0,0,0
domesticado,0,0,0,0,0,0,0,0,0,0
domestico,0,0,0,0,0,0,0,0,0,0
domiciliado,0,0,0,0,0,0,0,0,0,0
domicilio,0,0,0,0,0,0,0,0,0,0
dominacion,1,0,0,1,0,1,0,1,0,0
dominante,0,0,0,0,0,0,1,0,0,1
dominar,1,0,0,1,0,1,1,0,0,0
dominio,0,0,0,1,0,0,0,0,0,1
domino,0,0,0,0,0,0,0,0,0,0
don,0,0,0,0,0,0,1,0,0,1
donacion,0,0,0,0,0,0,1,0,0,0
donante,0,0,0,0,0,0,0,0,0,0
doncella,0,0,0,0,0,0,1,0,0,0
dorado,0,0,0,0,0,0,0,0,0,0
dormido,0,0,0,0,0,0,0,0,0,0
dormir,0,0,0,0,0,0,0,0,0,0
dormitar,0,0,0,0,0,0,0,0,0,0
dormitorio,0,0,0,0,0,0,0,0,0,0
dorsal,0,0,0,0,0,0,0,0,0,0
dos,0,0,0,0,0,0,0,0,0,0
doselera,0,0,0,0,0,0,0,0,0,0
dosis,0,0,0,0,0,0,0,0,0,0
dotacion,0,0,0,0,0,0,1,0,0,1
dotado,0,0,0,0,0,0,1,0,0,0
dotar,0,0,0,0,0,0,1,0,0,1
dote,0,0,0,0,0,0,0,0,0,0
dragar,0,0,0,0,0,0,0,0,0,0
drama,0,0,0,0,0,0,0,0,0,0
dramatico,0,0,0,0,0,0,0,0,0,0
dramaturgo,0,0,0,0,0,0,0,0,0,0
drastico,0,0,0,0,0,0,0,0,0,0
drenaje,0,0,0,0,0,1,0,0,0,0
droga,0,0,0,0,0,0,0,0,0,0
drogado,0,0,0,0,0,0,0,1,0,0
druida,0,0,0,0,0,0,0,0,0,0
dualidad,0,0,0,0,0,0,0,0,0,0
dualismo,0,0,0,0,0,0,0,0,0,0
ducha,0,0,0,0,0,1,0,0,0,0
ductil,0,0,0,0,0,0,0,0,0,0
duda,0,0,0,1,0,1,0,1,0,1
dudando,0,0,0,0,0,0,0,0,0,0
dudoso,0,0,0,1,0,1,0,0,0,1
duela,0,0,0,0,0,1,0,0,0,0
duelo,1,1,0,1,0,0,0,0,0,0
duende,1,0,1,1,0,0,0,0,0,0
dueto,0,0,0,0,0,0,1,0,0,0
dueño,0,0,0,0,0,0,0,0,0,0
dulce,0,1,0,0,1,0,1,0,1,1
dulce de azucar,0,0,0,0,0,1,0,0,0,0
dulces,0,1,0,0,1,0,1,0,0,0
dulzura,0,0,0,0,0,0,1,0,0,0
duna,0,0,0,0,0,0,0,0,0,0
duo,0,0,0,0,0,0,0,0,0,0
duodecimo,0,0,0,0,0,0,0,0,0,0
duplex,0,0,0,0,0,0,0,0,0,0
duplicacion,0,0,0,0,0,0,0,0,0,0
duplicado,0,0,0,0,0,0,0,0,0,0
duplicar,0,0,0,0,0,0,0,0,0,0
duplicidad,1,0,0,0,0,1,0,0,0,0
duque,0,0,0,0,0,0,1,0,0,0
durabilidad,0,0,0,0,0,0,1,0,0,1
durable,0,0,0,0,0,0,1,0,0,1
duracion,0,0,0,0,0,0,0,0,0,0
dureza,1,0,0,1,0,1,0,0,0,0
durmiendo la siesta,0,0,0,0,0,0,0,0,0,0
durmiente,0,0,0,0,0,0,0,0,0,0
duro,0,0,0,0,0,1,0,0,0,0
ebano,0,0,0,0,0,0,0,0,0,0
echando humo,1,0,0,0,0,1,0,0,0,0
eclectico,0,0,0,0,0,0,0,0,0,0
eclesiastico,0,0,0,0,0,0,0,0,0,0
eclipsar,0,0,0,0,0,0,0,0,0,0
eclipse,0,0,0,0,0,0,0,0,0,0
ecliptica,0,0,0,0,0,0,0,0,0,0
eco,0,0,0,0,0,0,0,0,0,0
economia,0,0,0,0,0,0,0,0,0,1
economico,0,0,0,0,0,0,0,0,0,0
ecuacion,0,0,0,0,0,0,0,0,0,0
ecuador,0,0,0,0,0,0,0,0,0,0
ecuatorial,0,0,0,0,0,0,0,0,0,0
ecuestre,0,0,0,0,0,0,0,0,0,0
ecumenico,0,0,0,0,0,0,0,0,0,0
edad madura de mujer,0,0,0,0,0,0,0,0,0,0
edicion,0,1,0,0,0,0,0,0,0,0
edicto,0,0,0,1,0,1,0,0,0,0
edificacion,0,1,0,0,1,0,1,0,0,1
edificio,0,0,0,0,0,0,1,0,0,0
edificios,0,0,0,0,0,0,0,0,0,0
editar,0,0,0,0,0,0,0,0,0,0
editor,0,0,0,0,0,0,0,0,0,0
editorial,0,0,0,0,0,0,0,0,0,0
edredon,0,0,0,0,0,0,0,0,0,0
educacion,0,0,0,0,0,0,0,0,0,0
educado,0,0,0,0,0,0,1,0,0,0
educar,0,0,0,0,0,0,1,0,0,0
educativo,0,0,0,0,0,0,1,0,0,1
edulcorante,0,0,0,0,0,0,0,0,0,0
efectivamente,0,0,0,0,0,0,0,0,0,0
efecto,0,0,0,0,0,0,0,0,0,0
efectos,0,0,0,0,0,0,0,0,0,0
efectuar,0,0,0,0,0,0,0,0,0,0
efemerides,0,0,0,0,0,0,1,0,0,0
efervescencia,0,0,0,0,0,0,0,0,0,0
eficacia,0,0,0,0,0,0,1,0,0,0
eficaz,0,0,0,0,0,0,1,0,0,1
eficiencia,0,0,0,0,0,0,1,0,0,0
eficiente,0,1,0,0,0,0,1,0,0,1
efigie,1,0,0,0,0,0,0,0,0,0
efimero,0,0,0,0,0,0,0,0,0,0
efusion,0,0,0,0,0,0,0,0,0,0
egida,0,0,0,0,0,0,0,0,0,0
ego,0,0,0,0,0,0,0,0,0,0
egoismo,0,0,0,0,0,1,0,0,0,0
egoista,1,0,1,0,0,1,0,0,0,0
egolatra,0,0,1,0,0,1,0,0,0,0
eje,0,0,0,0,0,0,0,0,0,0
ejecucion,1,0,0,1,0,1,0,1,0,1
ejecutante,0,0,0,0,0,0,1,0,0,0
ejecutar,0,0,0,0,0,0,0,0,0,0
ejecutivo,0,0,0,0,0,0,0,0,0,0
ejecutor,0,0,0,0,0,0,0,0,0,1
ejemplar,0,0,0,0,0,0,1,0,0,0
ejemplificar,0,0,0,0,0,0,0,0,0,0
ejercer,0,0,0,0,0,0,0,0,0,0
ejercicio,0,0,0,0,0,0,0,0,0,0
ejercito,0,0,0,0,0,0,0,0,0,0
el cortar,0,0,0,0,0,0,0,0,0,0
el dia de ayer,0,0,0,0,0,0,0,0,0,0
el embarazo,0,0,1,0,0,1,0,0,0,0
el mayor,0,0,0,0,0,0,0,0,0,0
el plastico,0,0,0,0,0,0,0,0,0,0
el proceso de destitucion,0,0,0,0,0,1,0,0,0,0
el sonar,0,0,0,0,0,0,0,0,0,0
el verano,0,0,0,0,0,0,0,0,0,0
elaboracion,0,0,0,0,0,0,1,0,0,0
elaborar,0,0,0,0,0,0,0,0,0,0
elaborar cerveza,0,0,0,0,0,0,0,0,0,0
elasticidad,0,0,0,0,0,0,0,0,0,0
elastico,0,0,0,0,0,0,0,0,0,0
eleccion,0,0,0,0,0,0,1,0,0,0
electo,0,0,0,0,0,0,1,0,0,1
elector,0,0,0,0,0,0,0,0,0,0
electorado,0,0,0,0,0,0,0,0,0,1
electricidad,0,0,0,0,0,0,1,0,0,0
electrico,0,0,0,0,1,0,1,0,1,0
elefante,0,0,0,0,0,0,0,0,0,0
elegancia,0,1,0,0,1,0,1,0,0,1
elegante,0,0,0,0,1,0,1,0,0,0
elegible,0,0,0,0,0,0,1,0,0,0
elegido,0,0,0,0,0,0,1,0,0,0
elegir,0,0,0,0,0,0,1,0,0,0
elemental,0,0,0,0,0,0,0,0,0,0
elemento,0,0,0,0,0,0,0,0,0,0
elementos,0,0,0,0,0,0,0,0,0,0
elevacion,0,1,0,1,1,0,1,0,0,1
elevado,0,0,0,0,0,1,0,0,0,0
elevar,0,0,0,0,0,0,0,0,0,0
eligiendo,0,0,0,0,0,0,0,0,0,0
eliminacion,1,0,1,1,0,1,0,1,0,0
elipse,0,0,0,0,0,0,0,0,0,0
elipsis,0,0,0,0,0,0,0,0,0,0
elipsoide,0,0,0,0,0,0,0,0,0,0
eliptico,0,0,0,0,0,0,0,0,0,0
elite,0,1,0,0,1,0,1,0,0,1
elocuencia,0,0,0,0,0,0,1,0,0,0
elocuente,0,0,0,0,0,0,1,0,0,0
elogiar,0,0,0,0,0,0,1,0,0,0
elogio,0,0,0,0,1,0,1,0,0,1
elucidacion,0,0,0,0,0,0,0,0,0,0
eludir,0,0,0,0,0,0,0,0,0,0
elusivo,0,0,0,0,0,1,0,0,1,0
emanar,0,0,0,0,0,0,0,0,0,0
emancipacion,0,1,0,0,1,0,1,0,0,0
embajada,0,0,0,0,0,0,0,0,0,0
embajador,0,0,0,0,0,0,1,0,0,1
embaldosado,0,0,0,0,0,0,1,0,0,0
embarazoso,0,0,0,0,0,1,0,0,0,0
embarcacion,0,1,0,0,0,0,0,0,0,0
embarcadero,0,0,0,0,0,0,0,0,0,0
embarcar,0,0,0,0,0,0,0,0,0,0
embargado,0,0,0,0,0,0,0,0,0,0
embargo,0,0,0,0,0,1,0,0,0,0
embarque,0,0,0,0,0,0,0,0,0,0
embate,0,0,0,0,0,0,0,0,0,0
embellecer,0,0,0,0,1,0,1,0,0,0
embellecimiento,0,0,0,0,1,0,1,0,0,1
emblema,0,0,0,0,0,0,0,0,0,0
emblematico,0,0,0,0,0,0,0,0,0,0
embolia,0,0,0,1,0,1,0,1,0,0
emboscada,1,0,0,1,0,1,0,0,1,0
embrague,0,0,0,0,0,0,0,0,0,0
embriagado,0,0,1,0,0,1,0,0,0,0
embriagador,0,0,0,0,0,1,0,0,0,0
embriaguez,0,0,0,0,0,1,0,0,0,0
embrion,0,0,0,0,0,0,0,0,0,0
embrionario,0,0,0,0,0,0,0,0,0,0
embrollado,0,0,0,0,0,1,0,0,0,0
embudo,0,0,0,0,0,0,0,0,0,0
embutido,0,0,0,0,0,0,0,0,0,0
emergencia,0,0,0,1,0,1,0,1,1,0
emeritus,0,0,0,0,0,0,1,0,0,0
emigracion,0,0,0,0,0,0,0,0,0,0
emigrar,0,0,0,0,0,0,0,0,0,0
eminencia,0,0,0,0,0,0,1,0,0,1
eminente,0,0,0,0,0,0,1,0,0,0
eminentemente,0,0,0,0,0,0,1,0,0,0
emir,0,0,0,0,0,0,1,0,0,0
emision,0,0,0,0,0,0,0,0,0,0
emitir,0,0,0,0,0,0,0,0,0,0
emocion,0,1,0,1,1,0,1,0,1,0
emocional,0,0,0,0,0,0,0,0,0,0
emocionante,0,1,0,0,1,0,1,0,1,0
emotivo,0,0,0,0,0,0,0,0,0,0
empalme,0,0,0,0,0,0,0,0,0,0
empapado,0,0,0,0,0,0,0,0,0,0
empatia,0,0,0,0,0,0,1,0,0,0
empeorando,0,0,1,0,0,1,0,1,0,0
empequeñecer,1,0,1,1,0,1,0,1,0,0
emperador,0,0,0,0,0,0,0,0,0,0
emperatriz,0,0,0,0,0,0,0,0,0,0
empezar,0,0,0,0,0,0,0,0,0,0
empeñar,0,0,0,0,0,1,0,0,0,1
empeño,0,1,0,0,0,0,1,0,0,0
empinado,0,0,0,0,0,0,0,0,0,0
empirico,0,0,0,0,0,0,0,0,0,0
empirismo,0,0,0,0,0,0,0,0,0,0
empleado,0,0,0,0,0,0,0,0,0,0
empleador,0,0,0,0,0,0,0,0,0,0
emplear,0,0,0,0,0,0,0,0,0,1
empleo,0,0,0,0,0,0,0,0,0,0
emporio,0,0,0,0,0,0,0,0,0,0
empotrar,0,0,0,0,0,0,0,0,0,0
emprendedor,0,0,0,0,0,0,1,0,0,0
emprender,0,0,0,0,0,0,0,0,0,0
empresa,0,1,0,0,0,0,0,0,0,0
empujar,0,0,0,0,0,0,0,0,0,0
empuje,0,0,0,0,0,0,0,0,0,0
empujon,1,0,0,0,0,1,0,0,0,0
empujoncito,0,0,0,0,0,0,0,0,0,0
empuñadura,0,0,0,0,0,0,0,0,0,0
empuñar,0,0,0,0,0,0,0,0,0,0
emular,0,0,0,0,0,0,1,0,0,0
emulsion,0,0,0,0,0,0,0,0,0,0
en abundancia,0,0,0,0,0,0,1,0,0,0
en accion,0,0,0,0,0,1,0,0,0,0
en alto,0,0,0,0,0,0,0,0,0,0
en auge,0,0,0,0,0,0,0,0,0,0
en capas,0,0,0,0,0,0,0,0,0,0
en caso,1,0,1,1,0,1,0,1,0,0
en corte,0,0,0,0,0,0,0,0,0,0
en curso,0,1,0,0,0,0,0,0,0,0
en desacuerdo,1,0,0,0,0,1,0,1,0,0
en desuso,1,0,0,0,0,1,0,0,0,0
en el acto,0,0,0,0,0,0,0,0,0,0
en el interior,0,0,0,0,0,0,0,0,0,0
en general,0,0,0,0,0,0,0,0,0,0
en mal estado,0,0,1,0,0,1,0,0,0,0
en medio de,0,0,0,0,0,0,0,0,0,0
en paz,0,0,0,0,0,0,0,0,0,0
en pedazos,0,0,0,0,0,0,0,0,0,0
en peligro de extincion,0,0,0,1,0,1,0,0,0,0
en polvo,0,0,0,0,0,0,0,0,0,0
en popa,0,0,0,0,0,0,0,0,0,0
en privado,0,0,0,0,0,0,0,0,0,0
en publico,0,0,0,0,0,0,0,0,0,0
en relieve,0,0,0,0,0,0,0,0,0,0
en silencio,0,0,0,0,0,0,0,0,0,0
en todo el mundo,0,0,0,0,0,0,0,0,0,0
en total,0,0,0,0,0,0,0,0,0,0
en verdad,0,0,0,0,0,0,1,0,0,1
en voz alta,0,0,0,0,0,0,0,0,0,0
enajenar,1,0,1,0,0,1,0,0,0,0
enano,0,0,0,1,0,1,0,1,0,0
encabezamiento,0,0,0,0,0,0,0,0,0,0
encadenar,1,1,1,1,0,1,0,1,0,0
encaja,1,0,0,0,0,1,0,0,0,0
encallado,0,0,0,0,0,1,0,0,0,0
encantado,0,0,0,0,1,1,1,0,0,0
encantador,0,1,0,0,1,0,1,0,0,1
encantamiento,0,0,0,0,0,0,0,0,0,0
encantar,0,1,0,0,1,0,1,0,1,0
encanto,0,0,0,0,0,0,1,0,0,0
encapotado,0,0,0,0,0,1,0,0,0,0
encapuchado,0,0,0,1,0,0,0,0,0,0
encarcelado,1,0,1,1,0,1,0,1,0,0
encarcelamiento,1,0,1,1,0,1,0,1,0,0
encarcelar,0,0,0,0,0,1,0,0,0,0
encarnacion,0,0,0,0,0,0,0,0,0,0
encender,0,0,0,0,0,0,0,0,0,0
encendido,0,0,0,0,0,0,0,0,0,0
encerrar,0,0,0,0,0,0,0,0,0,0
enchapado,0,0,0,0,0,0,0,0,0,0
enchufar,0,0,0,0,0,0,0,0,0,0
enchufe,0,0,0,0,0,0,0,0,0,0
enciclopedia,0,0,0,0,0,0,1,0,0,1
encimera,0,0,0,0,0,0,0,0,0,0
enclave,0,0,0,0,0,1,0,0,0,0
enclenque,0,0,0,1,0,1,0,1,0,0
encogerse,0,0,0,1,0,1,0,1,0,0
encogido,0,0,0,0,0,1,0,0,0,0
encogimiento de hombros,0,0,0,0,0,0,0,0,0,0
encontrar,0,0,0,0,0,0,0,0,0,0
encorvado,0,0,0,0,0,0,0,0,0,0
encriptar,0,0,0,0,0,0,0,0,0,0
encubierto,0,0,0,0,0,0,0,0,0,0
encubrir,0,0,0,0,0,1,0,1,0,0
encuentro casual,0,0,0,0,0,1,0,0,0,0
encuesta,0,0,0,0,0,0,0,0,0,1
endeble,0,0,1,1,0,1,0,0,0,0
endemico,0,0,1,1,0,1,0,1,0,0
enderezar,0,0,0,0,0,0,0,0,0,0
endeudado,0,0,0,0,0,0,0,0,0,0
endocarditis,0,0,0,1,0,0,0,1,0,0
endulzado,0,0,0,0,0,0,0,0,0,0
endulzar,0,0,0,0,0,0,0,0,0,0
endurecer,0,0,0,0,0,0,0,0,0,0
endurecimiento,0,0,0,0,0,0,0,0,0,0
enema,0,0,1,0,0,0,0,0,0,0
enemigo,1,0,1,1,0,1,0,0,0,0
enemistad,1,0,0,1,0,1,0,1,0,0
energetico,0,0,0,0,0,0,1,0,0,0
energia,0,0,0,0,0,0,0,0,0,0
energico,0,0,0,0,0,0,0,0,0,0
enfadado,1,0,1,0,0,1,0,0,0,0
enfado,1,0,0,0,0,1,0,0,0,0
enfasis,0,0,0,0,0,0,0,0,0,0
enfatico,0,0,0,0,0,0,0,0,0,0
enfatizar,0,0,0,0,0,0,0,0,0,1
enfermedad,1,0,1,1,0,1,0,1,0,0
enfermera,0,0,0,0,0,0,1,0,0,1
enfermeria,0,0,0,0,0,0,0,0,0,0
enfermizo,0,0,1,0,0,1,0,1,0,0
enfermo,1,0,1,1,0,1,0,1,0,0
enfoque,0,0,0,0,0,0,1,0,0,0
enfriador,0,0,0,0,0,0,0,0,0,0
enfriamiento,0,0,0,0,0,0,0,0,0,0
enfriar,0,0,0,0,0,0,0,0,0,0
enganchado,0,0,0,0,0,1,0,0,0,0
engancharse,0,0,0,0,0,1,0,0,1,0
enganches,0,0,0,0,0,1,0,0,0,0
engatusar,0,0,0,0,0,0,0,0,0,1
engañado,1,0,0,0,0,1,0,0,0,0
engañando,0,0,0,0,0,0,0,0,0,0
engañar,1,0,1,0,0,1,0,1,0,0
engaño,1,0,1,1,0,1,0,1,1,0
engañoso,0,0,1,0,0,1,0,1,0,0
engendrar,0,0,0,0,0,0,0,0,0,0
engranaje,0,0,0,0,0,0,1,0,0,0
engrandecido,0,0,0,0,0,0,0,0,0,0
engreido,0,0,0,0,0,1,0,0,0,0
engullendo,0,0,0,0,0,1,0,0,0,0
engullir,0,0,0,0,0,0,0,0,0,0
enigma,0,0,0,0,0,0,0,0,1,0
enigmatico,0,0,0,1,0,1,0,0,0,0
enjambre,0,0,1,0,0,0,0,0,0,0
enjuagar,0,0,0,0,0,0,1,0,0,0
enjuiciamiento,0,0,1,0,0,1,0,0,0,0
enjuiciar,1,0,0,1,0,1,0,1,0,0
enlace,0,0,0,0,0,1,0,0,0,0
enloquecer,1,0,0,1,0,1,0,0,0,0
enloquecido,1,0,0,0,0,1,0,0,0,0
enmarañado,0,0,0,0,0,0,0,0,0,0
enmendar,0,0,0,0,0,0,1,0,0,0
enmienda,0,0,0,0,0,0,0,0,0,0
enojado,1,0,1,1,0,1,0,1,0,0
enojarse,1,0,1,0,0,1,0,0,0,0
enorme,1,0,1,0,0,1,0,0,0,0
enormemente,0,0,0,0,0,0,0,0,0,0
enormidad,0,0,0,0,0,0,0,0,0,0
enredado,1,0,1,1,0,1,0,1,0,0
enredo,0,0,0,0,0,1,0,0,0,0
enrejado,0,0,0,0,0,0,0,0,0,0
enriquecer,0,0,0,0,0,0,1,0,0,0
enrojecimiento,0,0,0,0,0,0,0,0,0,0
enroscado,0,0,0,0,0,0,0,0,0,0
enroscarse,0,0,0,0,0,0,0,0,0,0
ensalada,0,0,0,0,0,0,0,0,0,0
ensamblado,0,0,0,0,0,0,0,0,0,0
ensanchar,0,0,0,0,0,0,0,0,0,0
ensayista,0,0,0,0,0,0,0,0,0,0
ensayo,0,0,0,0,0,0,0,0,0,0
ensenada,0,1,1,1,1,0,1,0,0,0
enseñando,0,0,0,0,0,0,0,0,0,0
enseñanza,0,0,0,0,0,0,0,0,0,0
enseñar,0,0,0,0,1,0,1,0,1,1
enseño,0,0,0,0,0,0,0,0,0,1
ensordecedor,0,0,0,0,0,0,0,0,0,0
ensueño,0,0,0,0,1,0,1,0,0,1
entablillar,0,0,0,0,0,0,0,0,0,0
entender mal,0,0,0,0,0,1,0,0,0,0
entero,0,0,0,0,0,0,0,0,0,0
enterrado,0,0,0,1,0,1,0,1,0,0
enterrador,0,0,0,0,0,0,0,1,0,0
enterrar,0,0,0,0,0,1,0,1,0,0
entidad,0,0,0,0,0,0,0,0,0,0
entierro,1,0,0,1,0,1,0,1,0,0
entomologia,0,0,0,0,0,0,0,0,0,0
entonacion,0,0,0,0,0,0,1,0,0,0
entrada,0,0,0,0,0,0,0,0,0,0
entrada de coches,0,0,0,0,0,0,0,0,0,0
entrante,0,0,0,0,0,0,0,0,0,0
entrañas,0,0,1,0,0,1,0,0,0,0
entre,0,0,0,0,0,0,0,0,0,0
entre parentesis,0,0,0,0,0,0,0,0,0,0
entrega,0,1,0,0,0,0,1,0,0,0
entrenado,0,0,0,0,0,0,0,0,0,0
entrenador,0,0,0,0,0,0,0,0,0,1
entrepierna,0,0,0,0,0,0,0,0,0,0
entretener,0,0,0,0,1,0,1,0,0,0
entretenido,0,1,0,0,1,0,1,0,0,0
entretenimiento,0,1,0,0,1,0,1,0,1,1
entrevista,0,0,0,0,0,0,0,0,0,0
entrevistador,0,0,0,1,0,0,0,0,0,0
entrometerse,1,0,0,0,0,1,0,0,0,0
entubado,0,0,0,0,0,0,0,0,0,0
entumecimiento,0,0,0,0,0,1,0,1,0,0
entusiasmado,0,1,0,0,1,0,1,0,1,1
entusiasmo,0,1,0,0,1,0,1,0,1,0
entusiasta,0,1,0,0,1,0,1,0,1,0
enumeracion,0,0,0,0,0,0,0,0,0,0
enumerar,0,0,0,0,0,0,0,0,0,0
envasador,0,0,0,0,0,0,0,0,0,0
envase,0,0,0,0,0,0,0,0,0,0
envejecido,0,0,0,0,0,0,0,0,0,0
envenenado,1,0,1,1,0,1,0,1,0,0
envenenamiento,0,0,1,0,0,1,0,0,0,0
enviado,0,0,0,0,0,0,0,0,0,0
enviar,0,1,0,0,0,0,0,0,0,0
envidioso,0,0,0,0,0,1,0,0,0,0
envio,0,0,0,0,0,0,0,0,0,0
envoltura,0,0,0,0,0,0,0,0,0,0
envolver,0,0,0,0,0,0,0,0,0,0
eperlano,0,0,0,0,0,0,0,0,0,0
epico,0,0,0,0,0,0,1,0,0,0
epidemia,1,1,1,1,0,1,0,1,1,0
epidermis,0,0,0,0,0,0,0,0,0,0
epilepsia,0,0,0,0,0,1,0,0,0,0
epilogo,0,0,0,0,0,0,0,0,0,0
episcopal,0,0,0,0,0,0,0,0,0,1
episodico,0,0,0,0,0,0,0,0,0,0
episodio,0,0,0,0,0,0,0,0,0,0
epistola,0,0,0,0,0,0,0,0,0,0
epitafio,0,0,0,0,0,0,0,1,0,0
epiteto,0,0,0,0,0,0,0,0,0,0
epitome,0,0,0,0,0,0,1,0,0,0
epoca,0,0,0,0,0,0,0,0,0,0
equidad,0,0,0,0,0,0,1,0,0,0
equidistante,0,0,0,0,0,0,0,0,0,0
equilibrado,0,0,0,0,0,0,1,0,0,0
equilibrio,0,0,0,0,0,0,1,0,0,0
equipado,0,0,0,0,0,0,0,0,0,0
equipaje,0,0,0,0,0,0,0,0,0,0
equipar,0,0,0,0,0,0,0,0,0,0
equiparar,0,0,0,0,0,0,0,0,0,0
equipo,0,0,0,0,0,0,0,0,0,1
equitativo,0,0,0,0,0,0,0,0,0,0
equivalencia,0,0,0,0,0,0,0,0,0,0
equivalente,0,0,0,0,0,0,0,0,0,1
equivocado,0,0,1,0,0,1,0,0,0,0
equivoco,0,0,0,0,0,0,0,0,0,0
era,0,0,0,0,0,0,0,0,0,0
ereccion,0,0,0,0,0,0,0,0,0,0
erguido,0,0,0,0,0,0,0,0,0,0
erizo,0,0,0,0,0,0,0,0,0,0
ermitaño,0,0,0,0,0,0,0,1,0,1
erosion,0,0,0,0,0,1,0,0,0,0
erosionar,0,0,0,0,0,0,0,0,0,0
erotico,0,1,0,0,1,1,1,0,1,1
errabundo,0,0,0,0,0,0,0,0,0,0
erradicacion,1,0,1,1,0,1,0,0,0,0
erradicar,1,0,0,0,0,1,0,0,0,0
errante,0,0,0,0,0,0,0,0,0,0
errar,0,0,0,0,0,1,0,0,0,0
errata,0,0,0,0,0,1,0,0,0,0
erratico,0,0,0,0,0,1,0,0,1,0
erroneo,1,0,0,0,0,1,0,0,0,0
error,0,0,0,0,0,1,0,1,0,0
erudito,0,0,0,0,0,0,1,0,0,0
erupcion,1,0,0,1,0,1,0,0,1,0
es decir,0,0,0,0,0,0,0,0,0,0
esbelto,0,0,0,0,0,0,1,0,0,0
escabroso,0,0,0,0,0,1,0,0,0,0
escabullirse,0,0,0,0,0,1,0,0,0,0
escala,0,0,0,0,0,0,0,0,0,0
escalado,0,0,0,0,0,0,0,0,0,0
escalar,1,0,0,0,0,1,0,0,0,0
escalera,0,0,0,0,0,0,0,0,0,0
escalera mecanica,0,0,0,0,0,0,0,0,0,0
escalera para pasar una cerca,0,0,0,0,0,0,0,0,0,0
escama,0,0,0,0,0,1,0,0,0,0
escamas,0,0,0,0,0,0,0,0,0,0
escamoso,0,0,0,0,0,1,0,0,0,0
escandalo,1,0,0,0,0,1,0,1,0,0
escandaloso,1,0,0,0,0,1,0,0,0,0
escanear,0,0,0,0,0,0,0,0,0,0
escapado,0,0,0,1,0,0,0,0,0,0
escapar,0,1,0,1,0,1,1,0,0,0
escapatoria,0,0,0,0,0,0,0,0,0,0
escape,0,0,0,0,0,1,0,0,0,0
escarabajo,0,0,0,0,0,0,0,0,0,0
